code,acronym,title,year,amount_eur,duration_months,program,coordinator
ANR-13-INSE-0007,MetaLibm,Générateurs de code pour les fonctions mathématiques et les filtres,2013,,,ANR,Centre de Recherche Inria Grenoble Rhone-Alpes
ANR-13-INFR-0004,NETLEARN,Orchestration d’algorithmes d’apprentissage distribués pour la gestion des ressources dans les réseaux mobiles,2013,,,ANR,INSTITUT MINES-TELECOM / TELECOM PARISTECH
603389,STREST,Harmonized approach to stress tests for critical infrastructures against natural hazards,2013,267500,,FP7,
PHRCN-2013-OXY-TC-9AC,,Impact de l'optimisation précoce de l'oxygénation cérébrale sur le volume des lésions cérébrales après traumatisme crânien grave,2013,,,SIRANo,CHU GRENOBLE ALPES
PRTS-2013-ISLET CHIP-8F2,,ISLET CHIP: Contrôle de Qualité d'Îlots pour la Greffe,2013,,,SIRANo,CHU GRENOBLE ALPES
ANR-13-SEED-0005,CRYOGREEN,Contrôle commande innovant de grands systèmes CRYOGeniques pour l’optimisation ENergetique et la diminution de l’impact caRbone,2013,,,ANR,Institut Nanosciences et Cryogénie
PREPS-IQ-2013-R3P-7AE,,Réadmission précoce des patients hospitalisés pour infection respiratoire basse,2013,,,SIRANo,CHU GRENOBLE ALPES
PHRCI-2013-STIMOB-26C,,Etude de l'électrostimulation neuromusculaire multi-site pour augmenter l'activité physique spontanée chez le patient porteur d'obésité sévère inactif : Essai randomisé contrôlé vs- placebo,2013,,,SIRANo,CHU GRENOBLE ALPES
PHRCK-2013-LECCIA-13-18C,,"Traitement des carcinomes de Merkel inopérables et/ou métastatiques par analogue de la somatostatine,Etude nationale multicentrique mono-bras de phase II",2013,,,SIRANo,CHU GRENOBLE ALPES
INCa-7287,,Treatment of unresecable and/or metastatic Merkel carcinoma by somatostatine analogues – A one-arm national multicentre phase II study.,2013,,,INCa,CHU Grenoble - Alpes
612563,GEST_LAN_D,Gesture and Language Development accross Romance and Bantu Cultures,2013,,,FP7,
ANR-13-INFR-0006,IDEFIX,Design intelligent de l'Internet mobile du futur pour une meilleure expérience des usagers,2013,,,ANR,ORANGE
ANR-13-BS02-0010,MIXCAM,Reconstruction Visuelle Temps-réel en Mixant des Caméras de Profondeur et Couleur,2013,,,ANR,Centre de Recherche Inria Grenoble Rhone-Alpes
ANR-12-CHRI-0009,STAR,Switching et transmission,2012,,,ANR,"School of Electronic and Electrical Engineering, University of Leeds"
316889,FLOWTRANS,Flow in Transforming Porous Media,2012,517397,,FP7,
320004,SILICON EUROPE,Developing a leading-edge European Micro- and nanoelectronics cluster for energy efficient ICT,2012,,,FP7,
321428,ASSIST-ME,"Assess Inquiry in Science, Technology and Mathematics Education",2012,318760,,FP7,
324271,INTEGRATE,Integrated Solutions for Agile Manufacturing in High-mix Semiconductor Fabs,2012,26100,,FP7,
ANR-12-IS02-0002,Lindicle,Semantic Web Data Interlinking in cross-lingual Environment,2012,,,ANR,Institut National de Recherche en Informatique et en Automatique - Centre Inria Grenoble Rhône-Alpes
318772,D-MILS,Distributed MILS for Dependable Information and Communication Infrastructures,2012,272117,,FP7,
604102,HBP,The Human Brain Project,2012,,,FP7,
INCa-6485,,Plate-Forme hospitalière de génétique moléculaire-Grenoble CHU,2012,,,INCa,CHU Grenoble - Alpes
ANR-12-EITE-0004,I_SMART,Capteurs innovants pour la mesure de vieillissement de matériaux et de radiation,2012,,,ANR,Institut Materiaux Microelectronique Nanosciences de Provence
ANR-12-CORD-0025,MAPSTYLE,Représentations stylisées en cartographie,2012,,,ANR,Institut national de l'information géographique et forestière
308329,ADVANCE,Advanced Model Development and Validation for Improved Analysis of Costs and Impacts of Mitigation Policies,2012,155131,,FP7,
318652,BIOASQ,A challenge on large-scale biomedical semantic indexing and question answering,2012,176068,,FP7,
INCa-12299,,Génomique des tumeurs du cancer du sein dans le cadre du consortium ICGC,2012,,,INCa,INRIA Grenoble Rhône-Alpes
ANR-12-SECU-0005,Physionomie,Rapprochement Physionomique à des Fins d’Investigation,2012,,,ANR,MORPHO
ANR-12-MONU-0019,MARMOTE,Outils et environnements de modélisation markovienne,2012,,,ANR,Institut National de Recherche en informatique et en Automatique
ANR-12-CORD-0013,CHROME,Textures de Foules : peuplement d’environnements interactifs immenses,2012,,,ANR,"Inria, centre de recherche Rennes - Bretagne Atlantique"
305457,SYSCLAD,Systems prediction of Chronic Lung Allograft Dysfunction,2012,522200,,FP7,
320939,GETOM,Geometry and Topology of Open Manifolds,2012,998277,,FP7,
INCa-5714,,In vivo 13C-aminoacid proteomic labeling in glioma patients,2012,,,INCa,CHU Grenoble - Alpes
316966,ITECC,Investigating Tectonism-Erosion-Climate-Couplings,2012,,,FP7,
320684,CHESS,Challenges in Extraction and Separation of Sources,2012,2499390,,FP7,
332987,ARROWHEAD,Arrowhead,2012,56500,,FP7,
608702,CITY-ZEN,"City-zen, a balanced approach to the city of the future",2012,,,FP7,
ANR-12-CORP-0015,Spectale en ligne(s),"Constitution de Corpus, analyse génétique de spectacles et nouvelles publications collaboratives à l’aide d’un dispositif pour la captation, l’indexation et le partage d’archives enrichies selon les standards du Web sémantique, audiovisuel et social",2012,,,ANR,Institut de Recherche et d'Innovation
ANR-12-BS02-0008,Colib'read,Méthodes d’extraction d’information biologique dans les données HTS non assemblées,2012,,,ANR,"INRIA, centre de recherche de Rennes - Bretagne Atlantique"
ANR-11-RSNR-0009,ENDE,Evaluation Non Destructives des Enceintes de confinement des centrales nucléaires,2011,,,PIA ANR,CNRS Provence Corse (Marseille)
ANR-11-LABX-0064,SERENADE,"Vers une conception de nanomatériaux innovants, durables et sûrs",2011,,,PIA ANR,Université d'Aix-Marseille
ANR-11-LABX-0025,PERSYVAL-lab,Systemes et Algorithmes Pervasifs au confluent des mondes physique et numérique,2011,,,PIA ANR,Université Grenoble Alpes
ANR-11-LABX-0014,GANEX,Réseau national sur GaN,2011,,,PIA ANR,Université Côte d'Azur
ANR-11-EQPX-0036,PLANEX,Planète Expérimentation: simulation et analyse in-situ en conditions extrêmes,2011,,,PIA ANR,Université d'Orléans
301130,METALK,Development of a novel tandem ring closing metathesis process as a general route to the first syntheses of various lycorine type alkaloids,2011,193595,,FP7,
ANR-11-RMNP-0007,MAMEIRIP,MAtériaux Multicouches Echangeurs d'Ions à base de Réseaux Interpénétrés de Polymères,2011,,,ANR,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CENTRE DE GRENOBLE
ANR-11-BS56-0019,SUBGLACIOR,Sonde in-situ pour explorer la glace profonde polaire et le couplage entre climat et forçage orbital,2011,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
306595,STATOR,STATic analysis with ORiginal methods,2011,1472495,,FP7,
ANR-11-IS10-0002,ETAM TAMR,Analyses expérimentales et théoriques des mécanismes de magnétorésistance tunnel anisotrope,2011,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-11-BS10-0007,CYDEXCAR,Nanoassemblages à base de cyclodextrines bioestérifiées: applications potentielles en nanomédecine,2011,,,ANR,UNIVERSITE GRENOBLE I [Joseph Fourier]
ANR-11-BS03-0011,GEOLMI,Geométrie et algèbre des inégalités matricielles linéaires avec applications en commande,2011,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES
306731,FREQUJOC,Frequency-to-current conversion with coherent Josephson crystals,2011,1466110,,FP7,
290963,SOMEF,Critical State Soil Mechanics Revisited: Fabric Effects,2011,143000,,FP7,
ANR-11-RSNR-0006,DENOPI,Dénoyage accidentel de piscine d’entreposage de combustible nucléaire.,2011,,,PIA ANR,Institut de Radioprotection et de Sûreté Nucléaire
ANR-11-LABX-0012,ENIGMASS,L'énigme de la masse,2011,,,PIA ANR,Université Grenoble Alpes
ANR-11-IDFI-0031,PROMISING,Plateforme de conception et de diffusion de formations des étudiants et professionnels à la conduite de projets d’innovation,2011,,,PIA ANR,Université Grenoble Alpes
ANR-11-IDFI-0009,AVOSTTI,Accompagnement des vocations scientifiques et techniques vers le titre d'ingénieur,2011,,,PIA ANR,Nantes Université
ANR-11-EQPX-0002,AmiQual4HOME,AmiLab pour Habitats Intelligents,2011,,,PIA ANR,INRIA_Centre Saclay Ile-de-France
ANR-11-BTBR-0008,OCEANOMICS,Biotechnologies et bioressources pour la valorisation des écosystèmes marins planctoniques,2011,,,PIA ANR,CNRS Bretagne Pays de Loire (Rennes)
INCa-5380,,Plate-Forme GENECAN - CHU de Grenoble,2011,,,INCa,CHU Grenoble - Alpes
ANR-11-SOIN-0004,InnoServ,INNOvation des SERVices à la personne fragile,2011,,,ANR,Laboratoire d'Informatique de Grenoble
ANR-11-NANO-0013,MAD-FIZ,Maîtrise du dopage dans les nanofils semiconducteurs : cas de l'oxyde de zinc,2011,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR OUEST ET NORD
ANR-11-NANO-0012,INSCOOP,Intégration de Nanofils III-V sur SOI pour COnnections Optiques sur Puce.,2011,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-AUVERGNE
ANR-11-BSV5-0021,REGENR,Modélisation Mathématique et Physique de la Réparation Régénérative,2011,,,ANR,UNIVERSITE PARIS VI [PIERRE ET MARIE CURIE]
ANR-11-BSV1-0014,SYBECAR,Bioénergétique systémique de pathologie cellulaire cardiaque,2011,,,ANR,UNIVERSITE GRENOBLE I [Joseph Fourier]
ANR-11-BS02-0007,TYPEX,"Intégration des approches langage, logique et orientée données pour un traitement XML certifié, dirigé par les types.",2011,,,ANR,UNIVERSITE DE PARIS 7
ANR-11-RSNR-0022,SINAPS@,Séisme et Installation Nucléaire -Améliorer et Pérenniser la Sûreté,2011,,,PIA ANR,CEA Paris
ANR-11-LABX-0063,PRIMES,"Physique, Radiobiologie, Imagerie Médicale et Simulation",2011,,,PIA ANR,ComUE Lyon Saint-Etienne
ANR-11-LABX-0030,TEC XXI,Ingénierie de la Complexité : la mécanique et ses interfaces au service des enjeux sociétaux du 21iè,2011,,,PIA ANR,Université Grenoble Alpes
ANR-11-LABX-0015,ICST,Canaux ioniques d'intérêt thérapeutique,2011,,,PIA ANR,Université Côte d'Azur
ANR-11-LABX-0003,ARCANE,"Grenoble, une chimie bio-motivée",2011,,,PIA ANR,Université Grenoble Alpes
ANR-11-IDFI-0002,TIL,Système interuniversitaire transdisciplinaire d'excellence,2011,,,PIA ANR,Université Numérique en Santé et Sport.fr
ANR-11-EQPX-0024,KINOVIS,Capture et analyse avancées des formes en mouvement,2011,,,PIA ANR,INRIA_Centre Saclay Ile-de-France
ANR-11-BINF-0005,RESET,Eteindre et rallumer la machinerie d'expression génique chez les bactéries: de modèles mathématiques aux applications biotechnologiques,2011,,,PIA ANR,INRIA_Centre Saclay Ile-de-France
288175,CERTAINTY,CErtification of Real Time Applications desIgNed for mixed criticaliTY,2011,346614,,FP7,
289974,INTERCROSSING,"Innotive Training Environment for Researchers Combining the Resources of Statistical Science, Informatics & Genetics",2011,570207,,FP7,
299195,ICEDISC,Ice Dynamic Investigations with Seismological Components,2011,193595,,FP7,
ANR-11-MONU-0006,PEPSI,Expansions Polynomiales de Structures de Protéines et Interactions,2011,,,ANR,INRIA - Centre Grenoble Rhône-Alpes
ANR-11-MONU-0005,COMODO,Communauté de Modélisation Océanographique,2011,,,ANR,INRIA - Centre Grenoble Rhône-Alpes
ANR-11-IS03-0001,PRETIV,Perception multimodale et compréhension de scènes pour des véhicules intelligents et transnationaux.,2011,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE NORD-PAS-DE-CALAIS ET PICARDIE
ANR-11-EMMA-0041,Nano-DSC,Nano DSC : Nanocalorimétrie différentielle à balayage pour des applications en sciences du vivant et nanosciences,2011,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-11-BS02-0006,ALTA,Analyse des opérateurs de transport lumineux et applications,2011,,,ANR,INRIA - Centre Grenoble Rhône-Alpes
ANR-11-LABX-0068,TOUCAN,Analyse intégrée de la résistance dans les cancers hématologiques,2011,,,PIA ANR,Communauté d'universités et établissements de Toulouse
ANR-11-LABX-0024,ParaFrap,Alliance française contre les maladies parasitaires,2011,,,PIA ANR,CNRS Hauts-de-France
ANR-11-LABX-0013,FOCUS,Des détecteurs pour Observer l'Univers,2011,,,PIA ANR,Université Grenoble Alpes
ANR-11-INBS-0001,ANAEE-FR,ANAEE-Services,2011,,,PIA ANR,CNRS délégation Occitanie Ouest
ANR-11-EQPX-0039,REFIMEVE+,RESEAU FIBRE METROLOGIQUE A VOCATION EUROPEENNE +,2011,,,PIA ANR,Université Sorbonne Paris Nord
278611,NEURINOX,NOX enzymes as mediators of inflammation-triggered neurodegeneration:  modulating NOX enzymes as novel therapies,2011,941556,,FP7,
289611,HEM_ID,HEMatopoietic cell IDentity : genetic and epigenetic regulation in normal and malignant hematopoiesis,2011,264653,,FP7,
ANR-11-LABX-0041,COMOD,"Constitution de la modernité : raison, politique, religion",2011,,,PIA ANR,ComUE Lyon Saint-Etienne
ANR-11-LABX-0004,CAMI,Gestes Médico-Chirurgicaux Assistés par Ordinateur,2011,,,PIA ANR,Université Grenoble Alpes
ANR-11-INBS-0006,FLI,France Life Imaging,2011,,,PIA ANR,CEA Saclay
ANR-11-IDFI-0024,INNOVA-Langues,Innovation et transformation des pratiques de l’enseignement - apprentissage des langues dans l’enseignement supérieur,2011,,,PIA ANR,Université Grenoble Alpes
ANR-11-IDFI-0016,ENEPS,Ecole Nationale de l'Enseignement Professionnel Supérieure de l'université Joseph Fourier de Grenoble,2011,,,PIA ANR,Université Grenoble Alpes
ANR-11-EQPX-0040,RESIF-CORE,Réseau sismologique et géodésique français : l'équipement fondamental,2011,,,PIA ANR,CNRS Siège
ANR-11-EQPX-0011,CRITEX,Parc national d'équipements innovants pour l'étude spatiale et temporelle de la Zone Critique des Bassins Versants,2011,,,PIA ANR,CNRS Paris Villejuif
ANR-11-EQPX-0010,CRGF,Lignes synchrotron françaises à l'ESRF,2011,,,PIA ANR,CEA Saclay
ANR-11-EQPX-0009,CLIMCOR,Carottage Paleoclimatique: Haute résolution et Innovations,2011,,,PIA ANR,CNRS Bretagne Pays de Loire (Rennes)
ANR-11-EQPX-0006,BEDOFIH,Base européenne de données financières à haute fréquence,2011,,,PIA ANR,Institut Louis Bachelier
INCa-12296,,Génomique du cancer du sein,2011,,,INCa,INRIA Grenoble Rhône-Alpes
291073,GLASSDEF,Driven Glasses: from statistical physics to materials properties,2011,1763858,,FP7,
ANR-11-NANO-0029,FIDEL,NanoFIls d'InGaN pour la réalisation de Diodes Electroluminescentes,2011,,,ANR,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CENTRE DE GRENOBLE
ANR-11-EMMA-0036,CONFOC-AO,Optique adaptative pour la microscopie confocale,2011,,,ANR,UNIVERSITE GRENOBLE I [Joseph Fourier]
303069,NANOPDT,Efficient Tumor Targeting and Therapy Using Near-Infrared Nanoparticles,2011,268555,,FP7,
ANR-10-SATT-0014,SATT LINKSIUM,SATT LINKSIUM (EX GIFT),2010,,,PIA ANR,SATT Linksium
ANR-10-LABX-0078,AE&CC,Valorisation of building cultures towards sustainable development,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-IEED-0008,GEODENERGIES,Géotechnologies pour décarboner les énergies,2010,,,PIA ANR,BRGM
ANR-10-IEED-0005,SUPERGRID,réseaux électriques haute et très haute tension,2010,,,PIA ANR,SUPERGRID Institute
ANR-10-EQPX-0051,ThomX,Source X monochromatique compacte,2010,,,PIA ANR,CNRS IDF Sud (Gif)
ANR-10-CAMP-0055,Campus Ouest/GreEnER: indemnités aux candidats non retenus,GRE12-12 : Campus Ouest/GreEnER: indemnités aux candidats non retenus,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0046,Campus Est/création de 3 terrains de sports,GRE10-05 : Campus Est/création de 3 terrains de sports,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0043,Campus Est Coriolis reconstruction,GRE10-14 : Coriolis reconstruction,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0041,Site Ouest/GreEn-ER/Libération des emprises foncières,GRE10-01 : Site Ouest/GreEn-ER/Libération des emprises foncières et travaux préparatoires,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-BLAN-0203,TaMaDi,Dilemme du Fabricant de Tables,2010,,,ANR,INRIA Ctre Grenoble Rhone-Alpes
ANR-10-SEGI-0009,MyCloud,SLA et qualité de service pour le Cloud Computing,2010,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Ctre Grenoble Rh.-Alpes)
ANR-10-INTB-0303,PFlower,Reconnaissance de flôt applicatif par processeur Multi-coeurs,2010,,,ANR,"Université de Savoie - Laboratoire d'Informatique, Système, Traitement de l'Information et de la Connaissance, EA 370, Université de Savoie"
ANR-10-BLAN-0305,PiCoq,Vérification Formelle de Composants Distribués,2010,,,ANR,INRIA - Centre Grenoble Rhone-Alpes
271872,PPSMPAB,Piezo Power Supply Module for Piezo Actuator Bench,2010,97500,,FP7,
ANR-10-NANB-0001,BiTum,Diagnostic précoce du cancer de la prostate par biopsie guidée par imagerie bimodale,2010,,,PIA ANR,CEA Grenoble
ANR-10-LABX-0056,OSUG@2020,Innovative strategies for observing and modelling natural systems,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-LABX-0055,MINOS Lab,Minatec Novel Devices Scaling Laboratory,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-LABX-0051,LANEF,Laboratory of Alliances on Nanosciences - Energy for the Future,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-EQPX-0033,IMPACT,"Caractérisation et Test In-situ des Matériaux, Procédés et des Architectures",2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0059,Campus Est - cœur de stendhal,Campus Est - cœur de stendhal,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0051,Campus Est/Rue Diderot stationnement et station 3,GRE10-06 : Campus Est/Rue Diderot stationnement et station 3,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0050,Campus Est/Démolition Agora: bâtiments provisoires,GRE10-12 : Campus Est/Démolition Agora: bâtiments provisoires,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0049,Campus Est/Piscine rénovation des salles annexes et vestiaires,GRE10-10 : Campus Est/Piscine rénovation des salles annexes et vestiaires,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0044,Campus Est plan lumière,GRE10-03 : Campus Est/ plan lumière,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-STKE-0008,MagCool,Nouveaux matériaux à effet magnétocalorique géant autour de la température ambiante et applications à la réfrigération magnétique,2010,,,ANR,INSTITUT POLYTECHNIQUE DE GRENOBLE
ANR-10-BLAN-1725,Living Deep,"Bases génomiques et moléculaires de la piézophilie chez Pyrococcus yayanosii CH1, un piézophile obligatoire",2010,,,ANR,UNIVERSITE DE BRETAGNE OCCIDENTALE
ANR-10-BLAN-0902,ANiM,Matériaux architecturés Ni-Ti,2010,,,ANR,UNIVERSITE GRENOBLE I [Joseph Fourier]
ANR-10-BLAN-0201,GeMCo,"Réduction, validation expérimentale et contrôle de modèles de la machinerie d'expression génique chez E. coli",2010,,,ANR,INRIA - Centre Sophia-Antipolis
ANR-10-NANB-0003,IBFC,Biopile à carburant implantables,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-LABX-0002,AMIES,Agency for mathematics in interaction with enterprise and society,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-EQPX-0044,ROBOTEX,Réseau national de plateformes robotiques d'excellence,2010,,,PIA ANR,CNRS Alsace (Strasbourg)
ANR-10-CAMP-0057,"Campus Est/Centre culturel Condillac, première tranche de rénovation","Campus Est/Centre culturel Condillac, première tranche de rénovation",2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0056,GreEn-ER,Grenoble Energie Enseignement Recherche,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0052,Campus Est/Restaurant Universitaire l'Epicea: création d'une cafétéria,GRE10-09 : Campus Est/Restaurant Universitaire l'Epicea: création d'une cafétéria,2010,,,PIA ANR,Université Grenoble Alpes
INCa-4897,,Etude sur les altérations génétiques somatiques dans les cancers du sein,2010,,,INCa,INRIA Grenoble Rhône-Alpes
265148,PEGASOS,Pan-European Gas-AeroSol-climate interaction Study,2010,150000,,FP7,
282700,PAGE21,Changing Permafrost in the Arctic and its Global Effects in the 21st Century,2010,379552,,FP7,
ANR-10-STRA-0005,MOUVE,Les interactions Elevage et Territoire dans la mise en mouvement de l'intensification écologique,2010,,,ANR,INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE - CENTRE DE RECHERCHE DE CLERMONT FERRAND THEIX
ANR-10-NANO-0006,MESONNET,Utilisation de mésocosmes terrestres et aquatiques en réseau pour l'évaluation du risque associé à la dispersion de nanoparticules manufacturées,2010,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE PROVENCE
ANR-10-JCJC-0207,SimOne,Modèles scalables pour l'exploration interactive de la nature à l'échelle de la Terre,2010,,,ANR,INRIA - Centre Grenoble Rhone-Alpes
ANR-10-CORD-0019,Estampille,Sécurisation d’impressions par codes graphiques,2010,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE NORD-PAS-DE-CALAIS ET PICARDIE
ANR-10-BLAN-0206,Morpho,Analyse des formes humaines et de leurs mouvements,2010,,,ANR,INRIA - Centre Grenoble Rhone-Alpes
ANR-10-LABX-0049,GRAL,Grenoble Alliance for Integrated Structural Cell Biology,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-EQPX-0035,LASUP,Plateforme pour l'utilisation des grands aimants superconducteurs,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-EQPX-0029,EQUIP@MESO,Equipement d'excellence de calcul intensif de Mesocentres coordonnés - Tremplin vers le calcul petaflopique et l'exascale,2010,,,PIA ANR,Grand Equipement National De Calcul Intensif
ANR-10-CAMP-0060-12,Campus Grenoble Trvx Pôle Santé,Campus Grenoble Trvx Pôle Santé,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0054,"Campus Est , espace vie étudiante, agrandissement",GRE10-02 : Campus Est/ Espace vie étudiant : agrandissement,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0053,Campus Est Cafétaria,GRE10-13 : Campus Est/ Bibliothèque universitaire des sciences - création d'une cafétaria,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0048,Bibliothèque Universitaire Droit et Lettres - Création d'une cafétéria,GRE10-08 : Campus Est/ Bibliothèque universitaire Droits et Lettres - création d'une cafétaria,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0042,Site Ouest/Plateforme Nanosécurité,GRE10-11 : Site Ouest/Plateforme Nanosécurité,2010,,,PIA ANR,Université Grenoble Alpes
265113,GMOS,Global Mercury Observation System,2010,317445,,FP7,
ANR-10-LABX-0050,ITEM,Innovation and Mountain Territories,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-LABX-0044,CEMAM,Center of Excellence in Multifunctional Architectured Materials,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-INBS-0008,ProFI,Infrastructure Française de Protéomique,2010,,,PIA ANR,CNRS Alsace (Strasbourg)
ANR-10-INBS-0005,FRISBI,Infrastructure Française pour la Biologie Structurale Intégrée,2010,,,PIA ANR,CNRS Alsace (Strasbourg)
ANR-10-IEED-0006,FEM,France Energies Marines,2010,,,PIA ANR,France Energies Marines
ANR-10-EQPX-0039,NanoID,Plateforme d'identification des nanoparticules dédiée à la sécurité,2010,,,PIA ANR,CEA Grenoble
ANR-10-EQPX-0027,EcoX,Ligne de lumière microfocus et très haute dilution à l'ESRF pour les sciences de l'environnement,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0058,Campus Est/ENSIMAG: cafétéria et pôle de convivialité et d'échanges,Campus Est/ENSIMAG: cafétéria et pôle de convivialité et d'échanges,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0047,Campus Est/Réfection des terrains de sport extérieurs,GRE10-07 : Campus Est/Réfection des terrains de sport extérieurs,2010,,,PIA ANR,Université Grenoble Alpes
ANR-10-CAMP-0045,Campus Est/Points de collectes sélectives,GRE10-04 : Campus Est/Points de collectes sélectives,2010,,,PIA ANR,Université Grenoble Alpes
INCa-3634,,CHU de Grenoble,2010,,,INCa,CHU Grenoble - Alpes
ANR-10-JCJC-0206,NANO-D,,2010,,,ANR,INRIA - Centre Grenoble Rhone-Alpes
ANR-10-INTB-0403,HighQ-Fermions,Excitations élémentaires des fermions fortement corrélés à des vecteurs d'onde atomiques: expériences et théorie,2010,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-10-EMMA-0012,HEPACLAMP,"Préparation et analyse in vivo de “mCD4-HS12”, un glyco-conjugué de synthèse inhibiteur d’entrée du VIH.",2010,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
258677,CURELUNG,Determining (epi)genetic therapeutic signatures for improving lung cancer prognosis,2010,279600,,FP7,
276933,LODIHYBRIDS,Correlations and Proximity Effect in Low-Dimensional and Hybrid Structures,2010,100000,,FP7,
284405,DISCANALYSIS,Analysis and Modelling of Multi-wavelength Observational Data from Protoplanetary Discs,2010,247860,,FP7,
INCa-1321,,Validation chez l’homme d’une stratégie innovante d’empreinte moléculaire et cellulaire destinée à la caractérisation de la région péri-tumorale des gliomes.,2009,,,INCa,CHU Grenoble - Alpes
INCa-1506,,Quantification du diagnostic dans le programme de dépistage organisé du cancer du sein,2009,,,INCa,Université Grenoble-Alpes (UGA)
ANR-09-COSI-0015,COSTA-BRAVA,Analyse de dynamiques spatio-temporelles complexes par réduction de modèle et analyses de sensibilité,2009,,,ANR,UNIVERSITE TOULOUSE III [PAUL SABATIER]
ANR-09-COSI-0011,REPDYN,Passage à l'échelle pour des calculs avancés en dynamique transitoire des fluides et des structures,2009,,,ANR,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CENTRE D'ETUDES NUCLEAIRES SACLAY
ANR-09-BLAN-0189,MINTEX,,2009,,,ANR,INSTITUT POLYTECHNIQUE GRENOBLE
248182,SEISMOLOS,Ground-motion modelling for seismic hazard assessment in regions with moderate to low seismic activity,2009,30000,,FP7,
244459,CHINAACCESS4EU,Supporting the EU access to Chinese research & innovation programmes,2009,52502,,FP7,
246587,INTERACTIVE,interactIVe,2009,498900,,FP7,
254334,PRESS,Precipitate Elastic Stress States,2009,116374,,FP7,
257414,ASCENS,Autonomic Service-Component Ensembles,2009,501802,,FP7,
245121,ATHENA,AnThocyanin and polyphenol bioactives for Health Enhancement through Nutritional Advancement,2009,273012,,FP7,
247846,EURETILE,European Reference Tiled Architecture Experiment,2009,732982,,FP7,
256590,SEAR,Site Effects Assessment for seismic Regulations by developing and validating physically based methods,2009,45000,,FP7,
259751,FLU-PHARM,New drugs targeting influenza virus polymerase,2009,303528,,FP7,
